date,season,league,home_team,away_team,market,model_prob,break_even_odds,benchmark_odds,profit_benchmark
2021-11-06,2122,Ligue 1,Bordeaux,Paris SG,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-06,2122,Ligue 1,Bordeaux,Paris SG,UNDER25,0.4,2.5,2.380952380952381,-1.0
2021-11-06,2122,Ligue 1,Bordeaux,Paris SG,BTTS_YES,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2021-11-06,2122,Ligue 1,Bordeaux,Paris SG,BTTS_NO,0.35,2.857142857142857,2.7210884353741496,-1.0
2021-11-06,2122,Ligue 1,Lille,Angers,OVER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-06,2122,Ligue 1,Lille,Angers,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-06,2122,Ligue 1,Lille,Angers,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2021-11-06,2122,Ligue 1,Lille,Angers,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2021-11-06,2122,Premier League,Brentford,Norwich,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-06,2122,Premier League,Brentford,Norwich,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-06,2122,Premier League,Brentford,Norwich,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2021-11-06,2122,Premier League,Brentford,Norwich,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2021-11-06,2122,Premier League,Brighton,Newcastle,OVER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-06,2122,Premier League,Brighton,Newcastle,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-06,2122,Premier League,Brighton,Newcastle,BTTS_YES,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2021-11-06,2122,Premier League,Brighton,Newcastle,BTTS_NO,0.35,2.857142857142857,2.7210884353741496,-1.0
2021-11-06,2122,Premier League,Chelsea,Burnley,OVER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-06,2122,Premier League,Chelsea,Burnley,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2021-11-06,2122,Premier League,Chelsea,Burnley,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2021-11-06,2122,Premier League,Chelsea,Burnley,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2021-11-06,2122,Premier League,Crystal Palace,Wolves,OVER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-06,2122,Premier League,Crystal Palace,Wolves,UNDER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-06,2122,Premier League,Crystal Palace,Wolves,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,-1.0
2021-11-06,2122,Premier League,Crystal Palace,Wolves,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-06,2122,Premier League,Man United,Man City,OVER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-06,2122,Premier League,Man United,Man City,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-06,2122,Premier League,Man United,Man City,BTTS_YES,0.4,2.5,2.380952380952381,-1.0
2021-11-06,2122,Premier League,Man United,Man City,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-06,2122,Serie A,Cagliari,Atalanta,OVER25,0.6499999999999999,1.5384615384615388,1.4652014652014655,0.46520146520146555
2021-11-06,2122,Serie A,Cagliari,Atalanta,UNDER25,0.3500000000000001,2.8571428571428563,2.7210884353741487,-1.0
2021-11-06,2122,Serie A,Cagliari,Atalanta,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2021-11-06,2122,Serie A,Cagliari,Atalanta,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2021-11-06,2122,Serie A,Juventus,Fiorentina,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2021-11-06,2122,Serie A,Juventus,Fiorentina,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2021-11-06,2122,Serie A,Juventus,Fiorentina,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,-1.0
2021-11-06,2122,Serie A,Juventus,Fiorentina,BTTS_NO,0.4,2.5,2.380952380952381,1.380952380952381
2021-11-06,2122,Serie A,Spezia,Torino,OVER25,0.6000000000000001,1.6666666666666665,1.587301587301587,-1.0
2021-11-06,2122,Serie A,Spezia,Torino,UNDER25,0.3999999999999999,2.5000000000000004,2.3809523809523814,1.3809523809523814
2021-11-06,2122,Serie A,Spezia,Torino,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-06,2122,Serie A,Spezia,Torino,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2021-11-07,2122,Bundesliga,FC Koln,Union Berlin,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,Bundesliga,FC Koln,Union Berlin,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-07,2122,Bundesliga,FC Koln,Union Berlin,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2021-11-07,2122,Bundesliga,FC Koln,Union Berlin,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2021-11-07,2122,Bundesliga,Greuther Furth,Ein Frankfurt,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,Bundesliga,Greuther Furth,Ein Frankfurt,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,Bundesliga,Greuther Furth,Ein Frankfurt,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2021-11-07,2122,Bundesliga,Greuther Furth,Ein Frankfurt,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2021-11-07,2122,Bundesliga,Hertha,Leverkusen,OVER25,0.75,1.3333333333333333,1.2698412698412698,-1.0
2021-11-07,2122,Bundesliga,Hertha,Leverkusen,UNDER25,0.25,4.0,3.8095238095238093,2.8095238095238093
2021-11-07,2122,Bundesliga,Hertha,Leverkusen,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-07,2122,Bundesliga,Hertha,Leverkusen,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2021-11-07,2122,La Liga,Betis,Sevilla,OVER25,0.4,2.5,2.380952380952381,-1.0
2021-11-07,2122,La Liga,Betis,Sevilla,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-07,2122,La Liga,Betis,Sevilla,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,-1.0
2021-11-07,2122,La Liga,Betis,Sevilla,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,La Liga,Mallorca,Elche,OVER25,0.35,2.857142857142857,2.7210884353741496,1.7210884353741496
2021-11-07,2122,La Liga,Mallorca,Elche,UNDER25,0.65,1.5384615384615383,1.4652014652014649,-1.0
2021-11-07,2122,La Liga,Mallorca,Elche,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,La Liga,Mallorca,Elche,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-07,2122,La Liga,Osasuna,Sociedad,OVER25,0.35,2.857142857142857,2.7210884353741496,-1.0
2021-11-07,2122,La Liga,Osasuna,Sociedad,UNDER25,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2021-11-07,2122,La Liga,Osasuna,Sociedad,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,La Liga,Osasuna,Sociedad,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,La Liga,Valencia,Ath Madrid,OVER25,0.6499999999999999,1.5384615384615388,1.4652014652014655,0.46520146520146555
2021-11-07,2122,La Liga,Valencia,Ath Madrid,UNDER25,0.3500000000000001,2.8571428571428563,2.7210884353741487,-1.0
2021-11-07,2122,La Liga,Valencia,Ath Madrid,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-07,2122,La Liga,Valencia,Ath Madrid,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2021-11-07,2122,La Liga,Villarreal,Getafe,OVER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,La Liga,Villarreal,Getafe,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,La Liga,Villarreal,Getafe,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,La Liga,Villarreal,Getafe,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,Ligue 1,Lorient,Brest,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,Ligue 1,Lorient,Brest,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,Ligue 1,Lorient,Brest,BTTS_YES,0.8,1.25,1.1904761904761905,0.19047619047619047
2021-11-07,2122,Ligue 1,Lorient,Brest,BTTS_NO,0.19999999999999996,5.000000000000001,4.761904761904763,-1.0
2021-11-07,2122,Ligue 1,Marseille,Metz,OVER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,Ligue 1,Marseille,Metz,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,Ligue 1,Marseille,Metz,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-07,2122,Ligue 1,Marseille,Metz,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2021-11-07,2122,Ligue 1,Nantes,Strasbourg,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,Ligue 1,Nantes,Strasbourg,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,Ligue 1,Nantes,Strasbourg,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,Ligue 1,Nantes,Strasbourg,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-07,2122,Ligue 1,Nice,Montpellier,OVER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,Ligue 1,Nice,Montpellier,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,Ligue 1,Nice,Montpellier,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-07,2122,Ligue 1,Nice,Montpellier,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2021-11-07,2122,Ligue 1,Reims,Monaco,OVER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,Ligue 1,Reims,Monaco,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,Ligue 1,Reims,Monaco,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-07,2122,Ligue 1,Reims,Monaco,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2021-11-07,2122,Ligue 1,Rennes,Lyon,OVER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2021-11-07,2122,Ligue 1,Rennes,Lyon,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-07,2122,Ligue 1,Rennes,Lyon,BTTS_YES,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,Ligue 1,Rennes,Lyon,BTTS_NO,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,Ligue 1,St Etienne,Clermont,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-07,2122,Ligue 1,St Etienne,Clermont,UNDER25,0.4,2.5,2.380952380952381,-1.0
2021-11-07,2122,Ligue 1,St Etienne,Clermont,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2021-11-07,2122,Ligue 1,St Etienne,Clermont,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2021-11-07,2122,Premier League,Arsenal,Watford,OVER25,0.4,2.5,2.380952380952381,-1.0
2021-11-07,2122,Premier League,Arsenal,Watford,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-07,2122,Premier League,Arsenal,Watford,BTTS_YES,0.35,2.857142857142857,2.7210884353741496,-1.0
2021-11-07,2122,Premier League,Arsenal,Watford,BTTS_NO,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2021-11-07,2122,Premier League,Everton,Tottenham,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2021-11-07,2122,Premier League,Everton,Tottenham,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2021-11-07,2122,Premier League,Everton,Tottenham,BTTS_YES,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-07,2122,Premier League,Everton,Tottenham,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,Premier League,Leeds,Leicester,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2021-11-07,2122,Premier League,Leeds,Leicester,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2021-11-07,2122,Premier League,Leeds,Leicester,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2021-11-07,2122,Premier League,Leeds,Leicester,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2021-11-07,2122,Premier League,West Ham,Liverpool,OVER25,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2021-11-07,2122,Premier League,West Ham,Liverpool,UNDER25,0.25,4.0,3.8095238095238093,-1.0
2021-11-07,2122,Premier League,West Ham,Liverpool,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,Premier League,West Ham,Liverpool,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-07,2122,Serie A,Lazio,Salernitana,OVER25,0.6499999999999999,1.5384615384615388,1.4652014652014655,0.46520146520146555
2021-11-07,2122,Serie A,Lazio,Salernitana,UNDER25,0.3500000000000001,2.8571428571428563,2.7210884353741487,-1.0
2021-11-07,2122,Serie A,Lazio,Salernitana,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-07,2122,Serie A,Lazio,Salernitana,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2021-11-07,2122,Serie A,Milan,Inter,OVER25,0.6499999999999999,1.5384615384615388,1.4652014652014655,-1.0
2021-11-07,2122,Serie A,Milan,Inter,UNDER25,0.3500000000000001,2.8571428571428563,2.7210884353741487,1.7210884353741487
2021-11-07,2122,Serie A,Milan,Inter,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2021-11-07,2122,Serie A,Milan,Inter,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2021-11-07,2122,Serie A,Napoli,Verona,OVER25,0.7,1.4285714285714286,1.3605442176870748,-1.0
2021-11-07,2122,Serie A,Napoli,Verona,UNDER25,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2021-11-07,2122,Serie A,Napoli,Verona,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,Serie A,Napoli,Verona,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-07,2122,Serie A,Sampdoria,Bologna,OVER25,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2021-11-07,2122,Serie A,Sampdoria,Bologna,UNDER25,0.25,4.0,3.8095238095238093,-1.0
2021-11-07,2122,Serie A,Sampdoria,Bologna,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,Serie A,Sampdoria,Bologna,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-07,2122,Serie A,Udinese,Sassuolo,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-07,2122,Serie A,Udinese,Sassuolo,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-07,2122,Serie A,Udinese,Sassuolo,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,Serie A,Udinese,Sassuolo,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-07,2122,Serie A,Venezia,Roma,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,Serie A,Venezia,Roma,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-07,2122,Serie A,Venezia,Roma,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-07,2122,Serie A,Venezia,Roma,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-19,2122,Bundesliga,Augsburg,Bayern Munich,OVER25,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2021-11-19,2122,Bundesliga,Augsburg,Bayern Munich,UNDER25,0.25,4.0,3.8095238095238093,-1.0
2021-11-19,2122,Bundesliga,Augsburg,Bayern Munich,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-19,2122,Bundesliga,Augsburg,Bayern Munich,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2021-11-19,2122,La Liga,Levante,Ath Bilbao,OVER25,0.35,2.857142857142857,2.7210884353741496,-1.0
2021-11-19,2122,La Liga,Levante,Ath Bilbao,UNDER25,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2021-11-19,2122,La Liga,Levante,Ath Bilbao,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2021-11-19,2122,La Liga,Levante,Ath Bilbao,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-19,2122,Ligue 1,Monaco,Lille,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-19,2122,Ligue 1,Monaco,Lille,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-19,2122,Ligue 1,Monaco,Lille,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-19,2122,Ligue 1,Monaco,Lille,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2021-11-20,2122,Bundesliga,Bielefeld,Wolfsburg,OVER25,0.35,2.857142857142857,2.7210884353741496,1.7210884353741496
2021-11-20,2122,Bundesliga,Bielefeld,Wolfsburg,UNDER25,0.65,1.5384615384615383,1.4652014652014649,-1.0
2021-11-20,2122,Bundesliga,Bielefeld,Wolfsburg,BTTS_YES,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-20,2122,Bundesliga,Bielefeld,Wolfsburg,BTTS_NO,0.5,2.0,1.9047619047619047,-1.0
2021-11-20,2122,Bundesliga,Dortmund,Stuttgart,OVER25,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2021-11-20,2122,Bundesliga,Dortmund,Stuttgart,UNDER25,0.35,2.857142857142857,2.7210884353741496,-1.0
2021-11-20,2122,Bundesliga,Dortmund,Stuttgart,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2021-11-20,2122,Bundesliga,Dortmund,Stuttgart,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2021-11-20,2122,Bundesliga,Hoffenheim,RB Leipzig,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2021-11-20,2122,Bundesliga,Hoffenheim,RB Leipzig,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2021-11-20,2122,Bundesliga,Hoffenheim,RB Leipzig,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2021-11-20,2122,Bundesliga,Hoffenheim,RB Leipzig,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-20,2122,Bundesliga,Leverkusen,Bochum,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2021-11-20,2122,Bundesliga,Leverkusen,Bochum,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2021-11-20,2122,Bundesliga,Leverkusen,Bochum,BTTS_YES,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-20,2122,Bundesliga,Leverkusen,Bochum,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-20,2122,Bundesliga,M'gladbach,Greuther Furth,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-20,2122,Bundesliga,M'gladbach,Greuther Furth,UNDER25,0.4,2.5,2.380952380952381,-1.0
2021-11-20,2122,Bundesliga,M'gladbach,Greuther Furth,BTTS_YES,0.6499999999999999,1.5384615384615388,1.4652014652014655,-1.0
2021-11-20,2122,Bundesliga,M'gladbach,Greuther Furth,BTTS_NO,0.3500000000000001,2.8571428571428563,2.7210884353741487,1.7210884353741487
2021-11-20,2122,Bundesliga,Union Berlin,Hertha,OVER25,0.6499999999999999,1.5384615384615388,1.4652014652014655,-1.0
2021-11-20,2122,Bundesliga,Union Berlin,Hertha,UNDER25,0.3500000000000001,2.8571428571428563,2.7210884353741487,1.7210884353741487
2021-11-20,2122,Bundesliga,Union Berlin,Hertha,BTTS_YES,0.6499999999999999,1.5384615384615388,1.4652014652014655,-1.0
2021-11-20,2122,Bundesliga,Union Berlin,Hertha,BTTS_NO,0.3500000000000001,2.8571428571428563,2.7210884353741487,1.7210884353741487
2021-11-20,2122,La Liga,Ath Madrid,Osasuna,OVER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-20,2122,La Liga,Ath Madrid,Osasuna,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2021-11-20,2122,La Liga,Ath Madrid,Osasuna,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-20,2122,La Liga,Ath Madrid,Osasuna,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2021-11-20,2122,La Liga,Barcelona,Espanol,OVER25,0.5,2.0,1.9047619047619047,-1.0
2021-11-20,2122,La Liga,Barcelona,Espanol,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-20,2122,La Liga,Barcelona,Espanol,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,-1.0
2021-11-20,2122,La Liga,Barcelona,Espanol,BTTS_NO,0.4,2.5,2.380952380952381,1.380952380952381
2021-11-20,2122,La Liga,Celta,Villarreal,OVER25,0.45,2.2222222222222223,2.1164021164021163,-1.0
2021-11-20,2122,La Liga,Celta,Villarreal,UNDER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-20,2122,La Liga,Celta,Villarreal,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2021-11-20,2122,La Liga,Celta,Villarreal,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2021-11-20,2122,La Liga,Sevilla,Alaves,OVER25,0.2,5.0,4.761904761904762,3.761904761904762
2021-11-20,2122,La Liga,Sevilla,Alaves,UNDER25,0.8,1.25,1.1904761904761905,-1.0
2021-11-20,2122,La Liga,Sevilla,Alaves,BTTS_YES,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2021-11-20,2122,La Liga,Sevilla,Alaves,BTTS_NO,0.7,1.4285714285714286,1.3605442176870748,-1.0
2021-11-20,2122,Ligue 1,Paris SG,Nantes,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-20,2122,Ligue 1,Paris SG,Nantes,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-20,2122,Ligue 1,Paris SG,Nantes,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-20,2122,Ligue 1,Paris SG,Nantes,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-20,2122,Ligue 1,Rennes,Montpellier,OVER25,0.35,2.857142857142857,2.7210884353741496,-1.0
2021-11-20,2122,Ligue 1,Rennes,Montpellier,UNDER25,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2021-11-20,2122,Ligue 1,Rennes,Montpellier,BTTS_YES,0.4,2.5,2.380952380952381,-1.0
2021-11-20,2122,Ligue 1,Rennes,Montpellier,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-20,2122,Premier League,Aston Villa,Brighton,OVER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-20,2122,Premier League,Aston Villa,Brighton,UNDER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-20,2122,Premier League,Aston Villa,Brighton,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2021-11-20,2122,Premier League,Aston Villa,Brighton,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2021-11-20,2122,Premier League,Burnley,Crystal Palace,OVER25,0.45,2.2222222222222223,2.1164021164021163,1.1164021164021163
2021-11-20,2122,Premier League,Burnley,Crystal Palace,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-20,2122,Premier League,Burnley,Crystal Palace,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2021-11-20,2122,Premier League,Burnley,Crystal Palace,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2021-11-20,2122,Premier League,Leicester,Chelsea,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2021-11-20,2122,Premier League,Leicester,Chelsea,UNDER25,0.4,2.5,2.380952380952381,-1.0
2021-11-20,2122,Premier League,Leicester,Chelsea,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2021-11-20,2122,Premier League,Leicester,Chelsea,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2021-11-20,2122,Premier League,Liverpool,Arsenal,OVER25,0.6000000000000001,1.6666666666666665,1.587301587301587,0.587301587301587
2021-11-20,2122,Premier League,Liverpool,Arsenal,UNDER25,0.3999999999999999,2.5000000000000004,2.3809523809523814,-1.0
