test_season,date,league,selection,edge,odds,profit_units
2324,2023-10-29,La Liga,H,0.07649063251704369,2.08,1.08
2324,2023-10-29,La Liga,H,0.032587948414152024,3.21,-1.0
2324,2023-10-29,Ligue 1,A,0.05792335396543391,1.53,0.53
2324,2023-10-29,Ligue 1,H,0.06671361407732201,2.28,1.2799999999999998
2324,2023-10-29,Ligue 1,H,0.0696844253016548,2.55,-1.0
2324,2023-10-29,Ligue 1,H,0.03939423953496868,1.77,0.77
2324,2023-10-29,Ligue 1,H,0.013161933920570634,1.6,-1.0
2324,2023-10-29,Premier League,H,0.0509176759281712,1.28,0.28
2324,2023-10-29,Premier League,A,0.022309142685672717,5.42,-1.0
2324,2023-10-29,Premier League,A,0.015665490891238823,10.39,-1.0
2324,2023-10-29,Premier League,A,0.038848383228505146,1.69,0.69
2324,2023-10-29,Premier League,D,0.021661278621509406,3.64,-1.0
2324,2023-10-29,Serie A,D,0.12627778466249795,3.4,-1.0
2324,2023-10-29,Serie A,H,0.00948146212613854,1.64,0.6399999999999999
2324,2023-10-29,Serie A,H,0.044348368587535936,2.1,-1.0
2324,2023-10-29,Serie A,D,0.029189482632844044,3.37,2.37
2324,2023-10-30,La Liga,H,0.029951675418412593,3.02,-1.0
2324,2023-10-30,Serie A,D,0.05177310010583569,3.96,-1.0
2324,2023-10-30,Serie A,D,0.031144982584371872,3.42,-1.0
2324,2023-11-03,Bundesliga,D,0.03894223551741666,3.62,-1.0
2324,2023-11-03,La Liga,H,0.09127425879851,5.7,4.7
2324,2023-11-03,Ligue 1,D,0.01961889941693326,6.56,-1.0
2324,2023-11-03,Serie A,A,0.02832516076513042,2.79,-1.0
2324,2023-11-04,Bundesliga,A,0.08279520349824443,1.82,0.8200000000000001
2324,2023-11-04,Bundesliga,D,0.09019636179634244,3.72,2.72
2324,2023-11-04,Bundesliga,H,0.109498466349842,2.1,-1.0
2324,2023-11-04,Bundesliga,D,0.031703130460458306,4.82,-1.0
2324,2023-11-04,Bundesliga,D,0.07495528733889359,4.44,-1.0
2324,2023-11-04,Bundesliga,D,0.051490274915992895,3.25,-1.0
2324,2023-11-04,La Liga,H,0.059347681249351525,1.92,0.9199999999999999
2324,2023-11-04,La Liga,D,0.05269738598786844,3.43,2.43
2324,2023-11-04,La Liga,H,0.06955283322646438,2.88,-1.0
2324,2023-11-04,La Liga,H,0.046255211934660534,3.26,-1.0
2324,2023-11-04,Ligue 1,D,0.012726999759137714,3.89,2.89
2324,2023-11-04,Ligue 1,D,0.04243920672569751,3.54,2.54
2324,2023-11-04,Premier League,H,0.024301563390419945,2.08,1.08
2324,2023-11-04,Premier League,D,0.04153781308015386,3.23,-1.0
2324,2023-11-04,Premier League,H,0.06436344181711096,3.09,-1.0
2324,2023-11-04,Premier League,H,0.05626593215524267,3.24,-1.0
2324,2023-11-04,Premier League,H,0.014481503493421588,1.1,0.10000000000000009
2324,2023-11-04,Premier League,D,0.05088617399482498,3.39,-1.0
2324,2023-11-04,Premier League,D,0.10584830702388348,3.64,-1.0
2324,2023-11-04,Serie A,A,0.016449876424791066,2.17,1.17
2324,2023-11-04,Serie A,A,0.01944003993858684,7.22,6.22
2324,2023-11-04,Serie A,D,0.07648667913860127,4.9,-1.0
2324,2023-11-05,Bundesliga,D,0.04611908532815834,4.38,-1.0
2324,2023-11-05,Bundesliga,H,0.05476328602473979,1.73,-1.0
2324,2023-11-05,La Liga,H,0.0898166081002103,1.79,0.79
2324,2023-11-05,La Liga,H,0.05255750571118334,1.28,-1.0
2324,2023-11-05,La Liga,H,0.03854062278036463,1.65,0.6499999999999999
2324,2023-11-05,La Liga,H,0.03663107261079279,2.98,-1.0
2324,2023-11-05,Ligue 1,D,0.03415791176193245,4.01,3.01
2324,2023-11-05,Ligue 1,A,0.039587308303826535,4.49,-1.0
2324,2023-11-05,Ligue 1,D,0.024308509401877787,3.24,-1.0
2324,2023-11-05,Ligue 1,H,0.04683890781762423,2.1,1.1
2324,2023-11-05,Ligue 1,H,0.025903323581399573,2.37,-1.0
2324,2023-11-05,Ligue 1,H,0.036793627340375,2.15,-1.0
2324,2023-11-05,Premier League,H,0.030774518059263664,11.46,-1.0
2324,2023-11-05,Premier League,A,0.03827925743645266,1.89,-1.0
2324,2023-11-05,Serie A,D,0.11077058644817067,3.21,-1.0
2324,2023-11-05,Serie A,D,0.011676551900393684,3.3,-1.0
2324,2023-11-05,Serie A,A,0.02029868344938765,6.35,-1.0
2324,2023-11-05,Serie A,D,0.02917826701100068,3.28,-1.0
2324,2023-11-06,La Liga,A,0.01286524326083105,4.67,-1.0
2324,2023-11-06,Premier League,A,0.09448160899941765,3.29,2.29
2324,2023-11-06,Serie A,A,0.04245110176246886,3.45,-1.0
2324,2023-11-06,Serie A,D,0.041849496721815704,3.44,-1.0
2324,2023-11-10,Bundesliga,D,0.05126002957641229,3.76,-1.0
2324,2023-11-10,La Liga,H,0.07229018594831127,1.68,0.6799999999999999
2324,2023-11-10,Ligue 1,H,0.029123992656411468,3.56,-1.0
2324,2023-11-10,Serie A,H,0.025096996103737113,1.95,0.95
2324,2023-11-10,Serie A,H,0.05141184859384451,1.69,-1.0
2324,2023-11-11,Bundesliga,H,0.06160250374340964,2.6,-1.0
2324,2023-11-11,Bundesliga,D,0.005846185536320173,15.98,-1.0
2324,2023-11-11,Bundesliga,H,0.08586796132135949,2.45,-1.0
2324,2023-11-11,Bundesliga,D,0.058030844606360876,3.67,2.67
2324,2023-11-11,Bundesliga,H,0.11980119315359694,2.59,1.5899999999999999
2324,2023-11-11,La Liga,D,0.07885496922226712,3.95,-1.0
2324,2023-11-11,La Liga,D,0.06221855834712958,3.18,2.18
2324,2023-11-11,La Liga,H,0.0820331566659962,1.99,-1.0
2324,2023-11-11,La Liga,H,0.05776206311641141,1.33,0.33000000000000007
2324,2023-11-11,La Liga,H,0.044691961023062,2.88,-1.0
2324,2023-11-11,Ligue 1,H,0.05913330221645824,4.45,-1.0
2324,2023-11-11,Ligue 1,A,0.032028662656497286,1.6,0.6000000000000001
2324,2023-11-11,Premier League,H,0.03173596309355087,1.19,0.18999999999999995
2324,2023-11-11,Premier League,D,0.14628553026695348,4.03,-1.0
2324,2023-11-11,Premier League,H,0.005073294143118912,2.44,-1.0
2324,2023-11-11,Premier League,H,0.014692685381836768,1.33,0.33000000000000007
2324,2023-11-11,Premier League,H,0.06216001568809476,3.13,2.13
2324,2023-11-11,Serie A,H,0.054507122004033515,1.38,0.3799999999999999
2324,2023-11-11,Serie A,A,0.06717977942436981,1.74,-1.0
2324,2023-11-11,Serie A,H,0.01210452340503343,2.48,-1.0
2324,2023-11-12,Bundesliga,H,0.04161322464057349,1.28,0.28
2324,2023-11-12,Bundesliga,H,0.057531275414317795,1.45,0.44999999999999996
2324,2023-11-12,Bundesliga,H,0.033924586474791796,3.0,-1.0
2324,2023-11-12,La Liga,A,0.023071173921633256,7.92,-1.0
2324,2023-11-12,La Liga,H,0.03536199220836478,1.25,0.25
2324,2023-11-12,La Liga,H,0.05135010200941931,2.13,-1.0
2324,2023-11-12,Ligue 1,H,0.051913219019705525,2.13,1.13
2324,2023-11-12,Ligue 1,H,0.03581337252923866,2.26,1.2599999999999998
2324,2023-11-12,Ligue 1,H,0.046046994488188164,1.57,-1.0
2324,2023-11-12,Ligue 1,H,0.03104556501898592,2.93,1.9300000000000002
2324,2023-11-12,Ligue 1,A,0.021473051397659426,4.48,3.4800000000000004
2324,2023-11-12,Premier League,A,0.03949158851384929,5.66,-1.0
2324,2023-11-12,Premier League,H,0.02395639345105338,1.24,-1.0
2324,2023-11-12,Premier League,D,0.012313736957416499,3.83,2.83
2324,2023-11-12,Premier League,H,0.044935241882283816,1.42,0.41999999999999993
2324,2023-11-12,Premier League,H,0.01837535367290788,1.89,0.8899999999999999
2324,2023-11-12,Serie A,D,0.06154813443553009,3.47,-1.0
2324,2023-11-12,Serie A,D,0.02193979401660845,7.53,-1.0
2324,2023-11-12,Serie A,D,0.03625325754460651,3.11,2.11
2324,2023-11-12,Serie A,D,0.03756690061882448,6.73,-1.0
2324,2023-11-12,Serie A,D,0.02239971930959983,3.49,2.49
2324,2023-11-24,Bundesliga,D,0.06133185882996278,6.77,-1.0
2324,2023-11-24,La Liga,H,0.05841738752796177,1.74,0.74
2324,2023-11-24,Ligue 1,H,0.05678873739720258,1.48,0.48
2324,2023-11-25,Bundesliga,D,0.04013241002796364,5.23,-1.0
2324,2023-11-25,Bundesliga,H,0.055201753647991125,2.62,-1.0
2324,2023-11-25,Bundesliga,H,0.05335797856492319,1.58,-1.0
2324,2023-11-25,Bundesliga,D,0.1084676026404337,3.63,2.63
2324,2023-11-25,Bundesliga,H,0.07591783175869346,6.24,-1.0
2324,2023-11-25,Bundesliga,D,0.06151517441736251,3.94,-1.0
2324,2023-11-25,La Liga,A,0.030033473544297987,9.17,-1.0
2324,2023-11-25,La Liga,H,0.06998427953423303,1.68,0.6799999999999999
2324,2023-11-25,La Liga,H,0.04609426470791422,2.18,-1.0
2324,2023-11-25,La Liga,H,0.05644317651953745,5.13,-1.0
2324,2023-11-25,Ligue 1,A,0.016481509765494895,2.01,1.0099999999999998
2324,2023-11-25,Ligue 1,A,0.032972103315881185,1.97,-1.0
2324,2023-11-25,Premier League,A,0.015218716924010667,1.77,0.77
2324,2023-11-25,Premier League,D,0.043007002176411346,3.62,-1.0
2324,2023-11-25,Premier League,A,0.023323268274693554,2.13,-1.0
2324,2023-11-25,Premier League,D,0.03685760520623285,4.31,3.3099999999999996
2324,2023-11-25,Premier League,A,0.035360958071786686,2.68,-1.0
2324,2023-11-25,Premier League,H,0.010785336146774405,3.22,-1.0
2324,2023-11-25,Premier League,D,0.013141744903802433,3.53,-1.0
2324,2023-11-25,Serie A,H,0.022892111711503127,2.68,-1.0
2324,2023-11-25,Serie A,D,0.005699479754490255,3.42,-1.0
2324,2023-11-25,Serie A,D,0.06787992129646209,3.71,-1.0
2324,2023-11-26,Bundesliga,D,0.02675068970454908,3.76,2.76
2324,2023-11-26,Bundesliga,H,0.02968037462677764,1.85,-1.0
2324,2023-11-26,La Liga,H,0.11616114233537767,1.68,0.6799999999999999
2324,2023-11-26,La Liga,H,0.02234836727225012,6.48,-1.0
2324,2023-11-26,La Liga,H,0.04250942734852192,1.76,0.76
2324,2023-11-26,La Liga,H,0.04220381947308999,2.17,1.17
2324,2023-11-26,Ligue 1,H,0.011995102858329998,1.99,-1.0
2324,2023-11-26,Ligue 1,H,0.01337895969746472,2.99,-1.0
2324,2023-11-26,Ligue 1,D,0.017720381022261478,3.43,-1.0
2324,2023-11-26,Ligue 1,H,0.023685169152788677,2.08,-1.0
2324,2023-11-26,Ligue 1,H,0.04572251776465874,1.51,0.51
2324,2023-11-26,Ligue 1,H,0.08361216752740314,1.99,0.99
2324,2023-11-26,Premier League,H,0.1014457961219849,2.74,-1.0
2324,2023-11-26,Premier League,A,0.0520909612708797,2.8,1.7999999999999998
2324,2023-11-26,Serie A,D,0.06970000986352098,3.32,2.32
2324,2023-11-26,Serie A,D,0.045838694518483825,3.63,-1.0
2324,2023-11-26,Serie A,D,0.043629875059321144,3.24,-1.0
2324,2023-11-26,Serie A,A,0.018836151425818792,2.28,-1.0
2324,2023-11-26,Serie A,H,0.02808888134404508,1.64,0.6399999999999999
2324,2023-11-27,La Liga,A,0.06471520010348303,3.01,-1.0
2324,2023-11-27,Premier League,H,0.056029286325482264,2.43,1.4300000000000002
2324,2023-11-27,Serie A,A,0.03892649052789565,3.31,-1.0
2324,2023-11-27,Serie A,D,0.06798962905846084,3.01,2.01
2324,2023-11-29,La Liga,H,0.0904690004569666,1.98,-1.0
2324,2023-11-29,Ligue 1,H,0.08608147282612222,1.94,-1.0
2324,2023-12-01,Bundesliga,H,0.04743433506389999,2.68,-1.0
2324,2023-12-01,La Liga,H,0.09011996833624891,2.45,1.4500000000000002
2324,2023-12-01,Ligue 1,H,0.020384690273584583,1.74,0.74
2324,2023-12-01,Serie A,H,0.04478599205290437,4.1,-1.0
2324,2023-12-02,Bundesliga,H,0.11225915884323495,2.66,1.6600000000000001
2324,2023-12-02,Bundesliga,H,0.04791288545425082,2.25,1.25
2324,2023-12-02,Bundesliga,H,0.030835922373548152,1.24,0.24
2324,2023-12-02,Bundesliga,H,0.061495064653992015,1.41,0.4099999999999999
2324,2023-12-02,La Liga,H,0.04450153350048813,1.59,0.5900000000000001
2324,2023-12-02,La Liga,H,0.05268094379573518,1.7,0.7
2324,2023-12-02,La Liga,H,0.08004900227117401,3.57,-1.0
2324,2023-12-02,La Liga,A,0.01641992419501221,15.7,-1.0
2324,2023-12-02,Ligue 1,H,0.08387180099607539,1.71,0.71
2324,2023-12-02,Ligue 1,H,0.01687181968170451,3.87,2.87
2324,2023-12-02,Premier League,H,0.04403827372919189,1.27,0.27
2324,2023-12-02,Premier League,H,0.06752976007164158,1.48,0.48
2324,2023-12-02,Premier League,H,0.0669164150510545,1.83,0.8300000000000001
2324,2023-12-02,Premier League,H,0.09683795372299614,1.94,0.94
2324,2023-12-02,Premier League,H,0.05568629796388541,2.8,-1.0
2324,2023-12-02,Serie A,A,0.024105788488607838,4.15,-1.0
2324,2023-12-02,Serie A,H,0.0443690804319411,1.63,0.6299999999999999
2324,2023-12-02,Serie A,D,0.03260138091364198,4.74,-1.0
2324,2023-12-03,Bundesliga,H,0.07011875402691459,2.68,1.6800000000000002
2324,2023-12-03,Bundesliga,H,0.09294769373658396,1.67,-1.0
2324,2023-12-03,Bundesliga,H,0.06834814167167069,2.29,-1.0
2324,2023-12-03,La Liga,D,0.05534927172510701,3.63,2.63
2324,2023-12-03,La Liga,H,0.1070382566445644,2.03,1.0299999999999998
2324,2023-12-03,La Liga,H,0.13129555520383895,2.46,-1.0
2324,2023-12-03,La Liga,H,0.09464277499513285,2.11,-1.0
2324,2023-12-03,Ligue 1,H,0.05581650669710281,1.8,0.8
2324,2023-12-03,Ligue 1,H,0.037643964191139676,9.68,-1.0
2324,2023-12-03,Ligue 1,H,0.07382683246044541,1.44,0.43999999999999995
2324,2023-12-03,Ligue 1,H,0.0575675822161838,1.92,0.9199999999999999
2324,2023-12-03,Ligue 1,H,0.028893455132280033,1.65,0.6499999999999999
2324,2023-12-03,Ligue 1,H,0.041711844146826216,2.02,-1.0
2324,2023-12-03,Premier League,D,0.03941450137041688,4.0,3.0
2324,2023-12-03,Premier League,H,0.03354792489170344,1.75,0.75
2324,2023-12-03,Premier League,H,0.0290123632175755,1.26,0.26
2324,2023-12-03,Premier League,H,0.04890182819227351,1.3,-1.0
2324,2023-12-03,Premier League,A,0.0025769874897974,3.84,-1.0
2324,2023-12-03,Serie A,D,0.00591157545699203,4.72,-1.0
2324,2023-12-03,Serie A,D,0.050239793529719856,3.17,2.17
2324,2023-12-03,Serie A,D,0.021091383092408877,3.49,-1.0
2324,2023-12-03,Serie A,D,0.049122419172970944,3.73,-1.0
2324,2023-12-03,Serie A,H,0.013506204660228338,1.73,-1.0
2324,2023-12-04,La Liga,H,0.05050129647295276,1.6,-1.0
2324,2023-12-04,Serie A,D,0.05254570116197388,3.2,-1.0
2324,2023-12-05,Premier League,H,0.02234624970009623,14.98,-1.0
2324,2023-12-05,Premier League,A,0.02454320822424924,4.31,-1.0
2324,2023-12-06,Ligue 1,H,0.09095786592914457,1.71,0.71
2324,2023-12-06,Premier League,A,0.15498667100330477,1.73,-1.0
2324,2023-12-06,Premier League,H,0.05385230627653653,1.93,0.9299999999999999
2324,2023-12-06,Premier League,H,0.07932276035414099,2.27,-1.0
2324,2023-12-06,Premier League,A,0.029884632057136873,3.78,-1.0
2324,2023-12-06,Premier League,H,0.02725253738885486,2.82,1.8199999999999998
2324,2023-12-06,Premier League,D,0.0385418255287846,7.67,-1.0
2324,2023-12-07,Ligue 1,H,0.020946327703390888,1.85,-1.0
2324,2023-12-07,Premier League,H,0.07883683219846122,3.13,2.13
2324,2023-12-07,Premier League,D,0.012876995711293249,4.22,-1.0
2324,2023-12-08,Bundesliga,H,0.05285024835769869,1.72,0.72
2324,2023-12-08,La Liga,H,0.05960428696545056,2.69,1.69
2324,2023-12-08,Ligue 1,D,0.03818663233336528,3.49,2.49
2324,2023-12-08,Serie A,A,0.03063961435729745,3.3,-1.0
2324,2023-12-09,Bundesliga,D,0.03405786588900264,3.89,-1.0
2324,2023-12-09,Bundesliga,A,0.026239207870937253,1.32,-1.0
2324,2023-12-09,Bundesliga,H,0.037166488743395565,2.08,1.08
2324,2023-12-09,Bundesliga,D,0.13667861549541682,3.66,-1.0
2324,2023-12-09,Bundesliga,H,0.06081550995626034,2.42,1.42
2324,2023-12-09,Bundesliga,D,0.031511909267802896,3.68,-1.0
2324,2023-12-09,La Liga,H,0.03395484838947055,2.06,-1.0
2324,2023-12-09,La Liga,A,0.020511073483932107,1.82,-1.0
2324,2023-12-09,La Liga,H,0.09164945674566732,2.68,1.6800000000000002
2324,2023-12-09,La Liga,D,0.022969818650549312,3.52,-1.0
2324,2023-12-09,Ligue 1,A,0.01523147311584587,11.82,-1.0
2324,2023-12-09,Ligue 1,D,0.006359055910824474,3.66,-1.0
2324,2023-12-09,Premier League,A,0.04235541205645649,2.11,-1.0
2324,2023-12-09,Premier League,A,0.029222720039133537,6.18,-1.0
2324,2023-12-09,Premier League,H,0.010679618928791962,6.12,-1.0
2324,2023-12-09,Premier League,H,0.03924961744847799,1.55,-1.0
2324,2023-12-09,Premier League,D,0.03389603111951711,3.82,-1.0
2324,2023-12-09,Premier League,A,0.06455781075029862,4.34,-1.0
2324,2023-12-09,Serie A,D,0.06143015279698799,3.29,-1.0
2324,2023-12-09,Serie A,A,0.025866960330716005,10.9,-1.0
2324,2023-12-09,Serie A,D,0.088385712280241,3.43,2.43
2324,2023-12-10,Bundesliga,H,0.07074800974513235,2.39,-1.0
2324,2023-12-10,Bundesliga,H,0.019634424204676648,2.88,-1.0
2324,2023-12-10,La Liga,A,0.0141012168781081,12.5,-1.0
2324,2023-12-10,La Liga,H,0.09063456535547765,1.53,-1.0
2324,2023-12-10,La Liga,H,0.021029824665741603,2.95,-1.0
2324,2023-12-10,Ligue 1,A,0.04082121905121605,1.74,-1.0
2324,2023-12-10,Ligue 1,A,0.042548598882119815,1.8,0.8
2324,2023-12-10,Ligue 1,D,0.034659446077563494,3.67,-1.0
2324,2023-12-10,Ligue 1,A,0.0680342172850647,2.21,1.21
2324,2023-12-10,Ligue 1,H,0.06959276635413525,1.86,0.8600000000000001
2324,2023-12-10,Ligue 1,H,0.046648020192248896,2.14,1.1400000000000001
2324,2023-12-10,Premier League,A,0.03533292332870913,2.31,-1.0
2324,2023-12-10,Premier League,D,0.033575591542436,3.49,-1.0
2324,2023-12-10,Premier League,A,0.022027566212242555,1.15,0.1499999999999999
2324,2023-12-10,Premier League,D,0.0673673660774729,3.84,-1.0
2324,2023-12-10,Serie A,A,0.07877550261417726,2.24,-1.0
2324,2023-12-10,Serie A,A,0.0028309931732997673,3.62,-1.0
2324,2023-12-10,Serie A,A,0.05975609652294722,3.65,-1.0
2324,2023-12-10,Serie A,D,0.07030792558369936,3.32,-1.0
2324,2023-12-11,La Liga,H,0.013853672837278841,4.8,-1.0
2324,2023-12-11,La Liga,H,0.010556048743897428,2.44,-1.0
2324,2023-12-11,Serie A,D,0.051083151091177115,3.57,-1.0
2324,2023-12-11,Serie A,D,0.057201962858810684,3.28,2.28
2324,2023-12-15,Bundesliga,D,0.03968731243181628,3.96,2.96
2324,2023-12-15,La Liga,H,0.056887275171258245,2.25,1.25
2324,2023-12-15,Ligue 1,H,0.042888224784258466,1.73,-1.0
2324,2023-12-15,Premier League,D,0.0132580189303165,4.13,-1.0
2324,2023-12-15,Serie A,H,0.032782793977565616,4.77,-1.0
2324,2023-12-16,Bundesliga,H,0.043890128754422275,3.5,-1.0
2324,2023-12-16,Bundesliga,H,0.07554097960420769,2.68,1.6800000000000002
2324,2023-12-16,Bundesliga,H,0.10369164424516109,3.21,-1.0
2324,2023-12-16,Bundesliga,H,0.11329651704635801,1.68,-1.0
2324,2023-12-16,Bundesliga,H,0.0346835357830062,1.45,0.44999999999999996
2324,2023-12-16,La Liga,H,0.0586186968976628,2.44,1.44
2324,2023-12-16,La Liga,H,0.08320048294959481,1.67,0.6699999999999999
2324,2023-12-16,La Liga,H,0.1369248225804115,1.95,-1.0
2324,2023-12-16,La Liga,H,0.04546895297896009,5.12,-1.0
2324,2023-12-16,Ligue 1,H,0.025414250179601333,4.33,3.33
2324,2023-12-16,Ligue 1,H,0.07758364793325878,1.87,0.8700000000000001
2324,2023-12-16,Premier League,H,0.0548610796603049,3.55,-1.0
2324,2023-12-16,Premier League,D,0.013320636005448472,6.49,-1.0
2324,2023-12-16,Premier League,A,0.015728841338721912,16.06,-1.0
2324,2023-12-16,Premier League,D,0.056992869077862524,3.91,-1.0
2324,2023-12-16,Serie A,D,0.05909653514774077,3.41,-1.0
2324,2023-12-16,Serie A,D,0.0201069446747546,5.51,-1.0
2324,2023-12-16,Serie A,H,0.00033345712207022427,1.61,0.6100000000000001
2324,2023-12-17,Bundesliga,H,0.10905388489511736,1.46,0.45999999999999996
2324,2023-12-17,Bundesliga,H,0.03165472064380859,1.83,0.8300000000000001
2324,2023-12-17,Bundesliga,H,0.009169504318475297,1.35,0.3500000000000001
2324,2023-12-17,La Liga,H,0.06861846132712485,2.65,-1.0
2324,2023-12-17,La Liga,H,0.06661475669576339,1.95,-1.0
2324,2023-12-17,La Liga,H,0.07346248135468336,1.29,0.29000000000000004
2324,2023-12-17,La Liga,H,0.052065082353038084,1.71,-1.0
2324,2023-12-17,Ligue 1,A,0.021649205157144413,1.84,-1.0
2324,2023-12-17,Ligue 1,H,0.03203369449842958,2.53,-1.0
2324,2023-12-17,Ligue 1,H,0.04962347591266869,1.42,0.41999999999999993
2324,2023-12-17,Ligue 1,H,0.013933971365468034,3.25,-1.0
2324,2023-12-17,Ligue 1,A,0.012913647365132952,2.79,1.79
2324,2023-12-17,Ligue 1,A,0.05045183055689867,2.22,-1.0
2324,2023-12-17,Premier League,H,0.03191948866514016,1.48,0.48
2324,2023-12-17,Premier League,H,0.04953687465911444,3.26,-1.0
2324,2023-12-17,Premier League,H,0.037685070938145326,1.32,-1.0
2324,2023-12-17,Premier League,D,0.026590292137303517,3.55,-1.0
2324,2023-12-17,Serie A,H,0.01323434078147867,2.44,1.44
2324,2023-12-17,Serie A,H,0.031051387038464884,1.44,0.43999999999999995
2324,2023-12-17,Serie A,A,0.018424783456555738,1.76,0.76
2324,2023-12-17,Serie A,D,0.02905657705756126,4.14,-1.0
2324,2023-12-17,Serie A,D,0.06226784886511233,3.59,2.59
2324,2023-12-18,La Liga,A,0.00985627610226375,5.95,-1.0
2324,2023-12-18,Serie A,D,0.025587955594947864,5.61,-1.0
